position,title,result_id,link,snippet,publication_info_summary,publication_info_authors_0_name,publication_info_authors_0_link,publication_info_authors_0_serpapi_scholar_link,publication_info_authors_0_author_id,publication_info_authors_1_name,publication_info_authors_1_link,publication_info_authors_1_serpapi_scholar_link,publication_info_authors_1_author_id,publication_info_authors_2_name,publication_info_authors_2_link,publication_info_authors_2_serpapi_scholar_link,publication_info_authors_2_author_id,resources_0_title,resources_0_file_format,resources_0_link,inline_links_serpapi_cite_link,inline_links_cited_by_total,inline_links_cited_by_link,inline_links_cited_by_cites_id,inline_links_cited_by_serpapi_scholar_link,inline_links_related_pages_link,inline_links_serpapi_related_pages_link,inline_links_versions_total,inline_links_versions_link,inline_links_versions_cluster_id,inline_links_versions_serpapi_scholar_link,type,inline_links_cached_page_link,publication_info_authors_3_name,publication_info_authors_3_link,publication_info_authors_3_serpapi_scholar_link,publication_info_authors_3_author_id,resources_1_title,resources_1_link
12,Distributed cooperative formation control for multi-agent systems based on robust adaptive strategy,nAozUO5zO8UJ,http://www.icicel.org/ell/contents/2020/7/el-14-07-04.pdf,"In this study, a distributed robust cooperative control based on robust adaptive strategy is investigated for multi-agent systems (MASs) to achieve formation consensus and formation …","W He, B Yan, C Wu - ICIC Exp. Lett., 2020 - icicel.org",,,,,,,,,,,,,icicel.org,PDF,http://www.icicel.org/ell/contents/2020/7/el-14-07-04.pdf,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=nAozUO5zO8UJ,3.0,"https://scholar.google.com/scholar?cites=14212080516482665116&as_sdt=2005&sciodt=0,5&hl=en&num=20",14212080516482665116,https://serpapi.com/search.json?as_sdt=2005&cites=14212080516482665116&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:nAozUO5zO8UJ:scholar.google.com/&scioq=%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,5",https://serpapi.com/search.json?as_sdt=0%2C5&engine=google_scholar&hl=en&num=20&q=related%3AnAozUO5zO8UJ%3Ascholar.google.com%2F&start=100,3.0,"https://scholar.google.com/scholar?cluster=14212080516482665116&hl=en&num=20&as_sdt=0,5",14212080516482665116,https://serpapi.com/search.json?as_sdt=0%2C5&cluster=14212080516482665116&engine=google_scholar&hl=en&num=20,Pdf,"http://scholar.googleusercontent.com/scholar?q=cache:nAozUO5zO8UJ:scholar.google.com/+%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,5",,,,,,
13,A blockchain-based shamir's threshold cryptography scheme for data protection in industrial internet of things settings,3eh7iHC_VbIJ,https://ieeexplore.ieee.org/abstract/document/9600469/,"… The scheme created a reliable and secure environment using blockchain and deep reinforcement learning. For data storage, Khan and Byun [34] proposed a blockchainbased image …","K Yu, L Tan, C Yang, KKR Choo… - IEEE Internet of …, 2021 - ieeexplore.ieee.org",,,,,,,,,,,,,mmu.ac.uk,PDF,https://e-space.mmu.ac.uk/631056/1/IEEE%20IoTJ-A%20Blockchain-based%20Sham.pdf,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=3eh7iHC_VbIJ,134.0,"https://scholar.google.com/scholar?cites=12850387601818642653&as_sdt=2005&sciodt=0,5&hl=en&num=20",12850387601818642653,https://serpapi.com/search.json?as_sdt=2005&cites=12850387601818642653&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:3eh7iHC_VbIJ:scholar.google.com/&scioq=%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,5",https://serpapi.com/search.json?as_sdt=0%2C5&engine=google_scholar&hl=en&num=20&q=related%3A3eh7iHC_VbIJ%3Ascholar.google.com%2F&start=100,6.0,"https://scholar.google.com/scholar?cluster=12850387601818642653&hl=en&num=20&as_sdt=0,5",12850387601818642653,https://serpapi.com/search.json?as_sdt=0%2C5&cluster=12850387601818642653&engine=google_scholar&hl=en&num=20,,,,,,,,
14,VARIABLE COUPLING CONTAINMENT CONTROL IN HETEROGENEOUS MULTI-AGENT SWITCHING TOPOLOGY BASED ON EVENT-TRIGGERED,34VP5P4_L1cJ,http://www.ijicic.org/ijicic-200306.pdf,This paper addresses the containment control problem of heterogeneous Multi-Agent Systems (MAS) under switched topology and proposes an event-triggered decoupling coefficient …,W Ma - ijicic.org,,,,,,,,,,,,,ijicic.org,PDF,http://www.ijicic.org/ijicic-200306.pdf,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=34VP5P4_L1cJ,,,,,"https://scholar.google.com/scholar?q=related:34VP5P4_L1cJ:scholar.google.com/&scioq=%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,5",https://serpapi.com/search.json?as_sdt=0%2C5&engine=google_scholar&hl=en&num=20&q=related%3A34VP5P4_L1cJ%3Ascholar.google.com%2F&start=100,,,,,Pdf,"http://scholar.googleusercontent.com/scholar?q=cache:34VP5P4_L1cJ:scholar.google.com/+%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,5",,,,,,
15,Robust adaptive dynamic programming: recent results and applications,lMKfeF3O88oJ,https://ieeexplore.ieee.org/abstract/document/6639567/,The field of adaptive dynamic programming and its applications to control engineering problems has undergone rapid progress over the past few years. A new theory called “Robust …,"ZP Jiang, Y Jiang - Proceedings of the 32nd Chinese Control …, 2013 - ieeexplore.ieee.org",ZP Jiang,https://scholar.google.com/citations?user=COrhJXcAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=COrhJXcAAAAJ&engine=google_scholar_author&hl=en,COrhJXcAAAAJ,Y Jiang,https://scholar.google.com/citations?user=QYanTRsAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=QYanTRsAAAAJ&engine=google_scholar_author&hl=en,QYanTRsAAAAJ,,,,,,,,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=lMKfeF3O88oJ,4.0,"https://scholar.google.com/scholar?cites=14624259315853148820&as_sdt=2005&sciodt=0,5&hl=en&num=20",14624259315853148820,https://serpapi.com/search.json?as_sdt=2005&cites=14624259315853148820&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:lMKfeF3O88oJ:scholar.google.com/&scioq=%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,5",https://serpapi.com/search.json?as_sdt=0%2C5&engine=google_scholar&hl=en&num=20&q=related%3AlMKfeF3O88oJ%3Ascholar.google.com%2F&start=100,3.0,"https://scholar.google.com/scholar?cluster=14624259315853148820&hl=en&num=20&as_sdt=0,5",14624259315853148820,https://serpapi.com/search.json?as_sdt=0%2C5&cluster=14624259315853148820&engine=google_scholar&hl=en&num=20,,,,,,,,
16,Advances in Neural Information Processing Systems 34,DMj2WFr4Yv8J,https://www.proceedings.com/content/063/063069webtoc.pdf,… Offline Reinforcement Learning as One Big Sequence Modeling Problem ..................................… Parallel Bayesian Optimization of Multiple Noisy Objectives with Expected Hypervolume …,"M Ranzato, A Beygelzimer, Y Dauphin, PS Liang… - 2021 - proceedings.com",M Ranzato,https://scholar.google.com/citations?user=NbXF7T8AAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=NbXF7T8AAAAJ&engine=google_scholar_author&hl=en,NbXF7T8AAAAJ,Y Dauphin,https://scholar.google.com/citations?user=XSforroAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=XSforroAAAAJ&engine=google_scholar_author&hl=en,XSforroAAAAJ,PS Liang,https://scholar.google.com/citations?user=pouyVyUAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=pouyVyUAAAAJ&engine=google_scholar_author&hl=en,pouyVyUAAAAJ,proceedings.com,PDF,https://www.proceedings.com/content/063/063069webtoc.pdf,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=DMj2WFr4Yv8J,69.0,"https://scholar.google.com/scholar?cites=18402544094312581132&as_sdt=2005&sciodt=0,5&hl=en&num=20",18402544094312581132,https://serpapi.com/search.json?as_sdt=2005&cites=18402544094312581132&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:DMj2WFr4Yv8J:scholar.google.com/&scioq=%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,5",https://serpapi.com/search.json?as_sdt=0%2C5&engine=google_scholar&hl=en&num=20&q=related%3ADMj2WFr4Yv8J%3Ascholar.google.com%2F&start=100,3.0,"https://scholar.google.com/scholar?cluster=18402544094312581132&hl=en&num=20&as_sdt=0,5",18402544094312581132,https://serpapi.com/search.json?as_sdt=0%2C5&cluster=18402544094312581132&engine=google_scholar&hl=en&num=20,Pdf,"https://scholar.googleusercontent.com/scholar?q=cache:DMj2WFr4Yv8J:scholar.google.com/+%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,5",,,,,,
17,The complexity of Markov decision processes,-dy55KRdj98J,https://pubsonline.informs.org/doi/abs/10.1287/moor.12.3.441,"We investigate the complexity of the classical problem of optimal policy computation in Markov decision processes. All three variants of the problem (finite horizon, infinite horizon …","CH Papadimitriou, JN Tsitsiklis - Mathematics of operations …, 1987 - pubsonline.informs.org",CH Papadimitriou,https://scholar.google.com/citations?user=rXYLXJMAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=rXYLXJMAAAAJ&engine=google_scholar_author&hl=en,rXYLXJMAAAAJ,JN Tsitsiklis,https://scholar.google.com/citations?user=bWTPrLEAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=bWTPrLEAAAAJ&engine=google_scholar_author&hl=en,bWTPrLEAAAAJ,,,,,mit.edu,PDF,http://w3.mit.edu/jnt/www/Papers/J016-87-mdp-complexity.pdf,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=-dy55KRdj98J,1898.0,"https://scholar.google.com/scholar?cites=16109197354920959225&as_sdt=2005&sciodt=0,5&hl=en&num=20",16109197354920959225,https://serpapi.com/search.json?as_sdt=2005&cites=16109197354920959225&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:-dy55KRdj98J:scholar.google.com/&scioq=%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,5",https://serpapi.com/search.json?as_sdt=0%2C5&engine=google_scholar&hl=en&num=20&q=related%3A-dy55KRdj98J%3Ascholar.google.com%2F&start=100,15.0,"https://scholar.google.com/scholar?cluster=16109197354920959225&hl=en&num=20&as_sdt=0,5",16109197354920959225,https://serpapi.com/search.json?as_sdt=0%2C5&cluster=16109197354920959225&engine=google_scholar&hl=en&num=20,,,,,,,,
18,UČENJE USLOVLJAVANJEM UZ POŠTOVANJE SIGURNOSNIH MEHANIZAMA–STUDIJA SLUČAJA RADA UZ SAMO-MODIFIKACIJU,EwyQ6Ia6VqcJ,http://www.ftn.uns.ac.rs/ojs/index.php/zbornik/article/view/1478,… The focus of this paper is testing the reinforcement learning algorithms on the issue of self… U ovim radovima autori formulišu teorijske univerzalne agente na osnovu AIXI [15] agenta: …,"O Francuski - Zbornik radova Fakulteta tehničkih nauka u Novom …, 2021 - ftn.uns.ac.rs",,,,,,,,,,,,,uns.ac.rs,PDF,http://www.ftn.uns.ac.rs/ojs/index.php/zbornik/article/download/1478/1231,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=EwyQ6Ia6VqcJ,,,,,"https://scholar.google.com/scholar?q=related:EwyQ6Ia6VqcJ:scholar.google.com/&scioq=%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,5",https://serpapi.com/search.json?as_sdt=0%2C5&engine=google_scholar&hl=en&num=20&q=related%3AEwyQ6Ia6VqcJ%3Ascholar.google.com%2F&start=100,2.0,"https://scholar.google.com/scholar?cluster=12058030140921220115&hl=en&num=20&as_sdt=0,5",12058030140921220115,https://serpapi.com/search.json?as_sdt=0%2C5&cluster=12058030140921220115&engine=google_scholar&hl=en&num=20,,"http://scholar.googleusercontent.com/scholar?q=cache:EwyQ6Ia6VqcJ:scholar.google.com/+%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,5",,,,,,
19,UČENJE USLOVLJAVANJEM UZ POŠTOVANJE SIGURNOSNIH MEHANIZAMA–STUDIJA SLUČAJA RADA UZ SIGURNOSNI PREKID,hF5IL3kCLD4J,http://www.ftn.uns.ac.rs/ojs/index.php/zbornik/article/view/1475,… The focus of this paper is to test reinforcement learning algorithms and their modifications (… The results show that the tested reinforcement learning algorithms are all safely interruptible …,"M Pavlić - Zbornik radova Fakulteta tehničkih nauka u Novom …, 2021 - ftn.uns.ac.rs",,,,,,,,,,,,,uns.ac.rs,PDF,http://www.ftn.uns.ac.rs/ojs/index.php/zbornik/article/download/1475/1229,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=hF5IL3kCLD4J,,,,,"https://scholar.google.com/scholar?q=related:hF5IL3kCLD4J:scholar.google.com/&scioq=%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,5",https://serpapi.com/search.json?as_sdt=0%2C5&engine=google_scholar&hl=en&num=20&q=related%3AhF5IL3kCLD4J%3Ascholar.google.com%2F&start=100,2.0,"https://scholar.google.com/scholar?cluster=4479958448834371204&hl=en&num=20&as_sdt=0,5",4479958448834371204,https://serpapi.com/search.json?as_sdt=0%2C5&cluster=4479958448834371204&engine=google_scholar&hl=en&num=20,,"http://scholar.googleusercontent.com/scholar?q=cache:hF5IL3kCLD4J:scholar.google.com/+%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,5",,,,,,
20,Reinforcement Learning with Abstraction,zoNeDINqqAwJ,https://dai.fmph.uniba.sk/upload/b/b3/Thesis.pdf,"… We can use function approximators, such as neural networks, to build the Actor/Critic mechanism. The neural network can generalize the experiences by making a good approximation. …",RNDM Malý - dai.fmph.uniba.sk,,,,,,,,,,,,,uniba.sk,PDF,https://dai.fmph.uniba.sk/upload/b/b3/Thesis.pdf,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=zoNeDINqqAwJ,,,,,"https://scholar.google.com/scholar?q=related:zoNeDINqqAwJ:scholar.google.com/&scioq=%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,5",https://serpapi.com/search.json?as_sdt=0%2C5&engine=google_scholar&hl=en&num=20&q=related%3AzoNeDINqqAwJ%3Ascholar.google.com%2F&start=100,,,,,Pdf,"https://scholar.googleusercontent.com/scholar?q=cache:zoNeDINqqAwJ:scholar.google.com/+%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,5",,,,,,
1,Efficient Reinforcement Learning through Improved Cognitive Capabilities (認知能力の改善による効率的な強化学習),C3mQMACJRv0J,https://ir.soken.ac.jp/record/6415/files/%E7%94%B22242.pdf,"… in reinforcement learning: how to overcome the lack of curiosity in … reinforcement learning to real-world domains, we present our contributions towards endowing reinforcement learning …",ニコラスブーギー - ir.soken.ac.jp,,,,,,,,,,,,,soken.ac.jp,PDF,https://ir.soken.ac.jp/record/6415/files/%E7%94%B22242.pdf,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=C3mQMACJRv0J,,,,,"https://scholar.google.com/scholar?q=related:C3mQMACJRv0J:scholar.google.com/&scioq=%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,5",https://serpapi.com/search.json?as_sdt=0%2C5&engine=google_scholar&hl=en&num=20&q=related%3AC3mQMACJRv0J%3Ascholar.google.com%2F&start=120,2.0,"https://scholar.google.com/scholar?cluster=18250425173873293579&hl=en&num=20&as_sdt=0,5",18250425173873293579,https://serpapi.com/search.json?as_sdt=0%2C5&cluster=18250425173873293579&engine=google_scholar&hl=en&num=20,Pdf,"https://scholar.googleusercontent.com/scholar?q=cache:C3mQMACJRv0J:scholar.google.com/+%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,5",,,,,,
2,基於深度學習及遷移式學習之機器人操作平板電腦虛擬鍵盤的視覺與動作協調系統,msRIl7H5-U4J,https://tdr.lib.ntu.edu.tw/handle/123456789/686,"… The robot control is related to a trajectory in continues action spaces for reinforcement learning. So we apply DDPG [30] as a model-free, off-policy actor-critic algorithm that can learn …",張邵瑀 - 2019 - tdr.lib.ntu.edu.tw,,,,,,,,,,,,,ntu.edu.tw,PDF,https://tdr.lib.ntu.edu.tw/bitstream/123456789/686/1/ntu-108-1.pdf,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=msRIl7H5-U4J,,,,,"https://scholar.google.com/scholar?q=related:msRIl7H5-U4J:scholar.google.com/&scioq=%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,5",https://serpapi.com/search.json?as_sdt=0%2C5&engine=google_scholar&hl=en&num=20&q=related%3AmsRIl7H5-U4J%3Ascholar.google.com%2F&start=120,,,,,,"https://scholar.googleusercontent.com/scholar?q=cache:msRIl7H5-U4J:scholar.google.com/+%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,5",,,,,,
3,强化学习与自适应动态规划: 从基础理论到多智能体系统中的应用进展综述,LD5RC6RwVhcJ,https://math.seu.edu.cn/_upload/article/files/b5/84/396d592740569c5c041e2225c64a/4a3939b2-b963-444c-a84c-7ad632ffca69.pdf,"… agent reinforcement learning, SARL) 和多智能体强化学习(multi-agent reinforcement learning… 值函数近似和策略梯度算法,并最终发展成将 二者有机融合的演员-评论家(actor-critic, AC)算法. …","温广辉， 杨涛， 周佳玲， 付俊杰， 徐磊 - 控制与决策, 2023 - math.seu.edu.cn",,,,,,,,,,,,,seu.edu.cn,PDF,https://math.seu.edu.cn/_upload/article/files/b5/84/396d592740569c5c041e2225c64a/4a3939b2-b963-444c-a84c-7ad632ffca69.pdf,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=LD5RC6RwVhcJ,,,,,"https://scholar.google.com/scholar?q=related:LD5RC6RwVhcJ:scholar.google.com/&scioq=%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,5",https://serpapi.com/search.json?as_sdt=0%2C5&engine=google_scholar&hl=en&num=20&q=related%3ALD5RC6RwVhcJ%3Ascholar.google.com%2F&start=120,2.0,"https://scholar.google.com/scholar?cluster=1681655360736280108&hl=en&num=20&as_sdt=0,5",1681655360736280108,https://serpapi.com/search.json?as_sdt=0%2C5&cluster=1681655360736280108&engine=google_scholar&hl=en&num=20,Pdf,"https://scholar.googleusercontent.com/scholar?q=cache:LD5RC6RwVhcJ:scholar.google.com/+%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,5",,,,,,
